date,climate,max_temp,min_temp,site,wind
2016-12-26,2,1,-5,东营,2
2016-12-26,11,5,-4,枣庄,2
2016-12-26,11,5,-3,威海,5
2016-12-27,9,-1,-4,威海,4
2016-12-27,11,2,-6,淄博,1
2016-12-27,11,2,-6,东营,0
2016-12-27,11,2,-5,德州,1
2016-12-27,10,3,-6,泰安,2
2016-12-27,11,4,-4,济宁,1
2016-12-27,10,4,-5,枣庄,1
2016-12-27,11,2,-5,济南,2
2016-12-27,11,1,-5,青岛,3
2016-12-27,10,-1,-5,烟台,3
2016-12-27,10,2,-7,滨州,0
2016-12-27,11,1,-6,潍坊,1
2016-12-27,11,3,-3,日照,2
2016-12-28,11,4,-3,日照,1
2016-12-28,11,3,-2,青岛,3
2016-12-28,10,4,-7,淄博,1
2016-12-28,10,2,-2,威海,3
2016-12-28,10,4,-4,东营,2
2016-12-28,11,3,-7,泰安,2
2016-12-28,11,4,-5,潍坊,2
2016-12-28,10,2,-6,德州,1
2016-12-28,11,3,-5,烟台,2
2016-12-28,11,4,-3,济宁,1
2016-12-28,10,4,-3,枣庄,1
2016-12-28,10,4,-7,滨州,2
2016-12-28,11,4,-5,济南,1
2016-12-29,10,4,-6,泰安,0
2016-12-29,11,2,-6,滨州,1
2016-12-29,11,3,-6,济南,1
2016-12-29,11,3,-5,济宁,1
2016-12-29,11,4,-2,日照,2
2016-12-29,11,2,-6,东营,0
2016-12-29,11,4,-4,潍坊,0
2016-12-29,9,2,-2,威海,0
2016-12-29,11,4,-4,枣庄,1
2016-12-29,11,2,-6,德州,1
2016-12-29,10,2,-5,烟台,1
2016-12-29,10,3,-1,青岛,2
2016-12-29,11,2,-7,淄博,0
2016-12-30,10,5,-2,济宁,1
2016-12-30,10,5,-4,潍坊,1
2016-12-30,10,6,-2,枣庄,1
2016-12-30,10,4,-6,滨州,1
2016-12-30,10,4,0,青岛,2
2016-12-30,11,4,-3,东营,1
2016-12-30,11,5,-3,淄博,2
2016-12-30,11,5,-1,威海,2
2016-12-30,11,4,-2,烟台,2
2016-12-30,10,5,0,济南,2
2016-12-30,11,5,-2,德州,1
2016-12-30,10,4,-3,泰安,1
2016-12-30,10,5,-1,日照,1
2016-12-31,11,9,-2,枣庄,1
2016-12-31,11,7,2,威海,2
2016-12-31,11,8,-2,东营,1
2016-12-31,11,9,1,济宁,1
2016-12-31,11,8,1,日照,2
2016-12-31,11,9,1,济南,1
2016-12-31,11,9,-3,潍坊,1
2016-12-31,11,10,-1,淄博,2
2016-12-31,11,7,3,青岛,2
2016-12-31,10,8,-1,泰安,1
2016-12-31,11,8,0,烟台,2
2016-12-31,11,8,-3,滨州,1
2016-12-31,11,8,-2,德州,1
2017-01-01,11,5,-3,德州,2
2017-01-01,10,9,1,烟台,3
2017-01-01,11,9,3,青岛,2
2017-01-01,10,10,-1,枣庄,1
2017-01-01,11,9,3,威海,3
2017-01-01,10,9,-1,东营,0
2017-01-01,10,10,0,济宁,0
2017-01-01,10,9,3,日照,1
2017-01-01,10,9,-1,泰安,1
2017-01-01,11,10,1,济南,1
2017-01-01,10,9,-2,滨州,1
2017-01-01,11,10,0,潍坊,1
2017-01-01,10,10,-1,淄博,1
2017-01-02,10,10,3,日照,1
2017-01-02,10,9,1,烟台,2
2017-01-02,11,6,-2,德州,0
2017-01-02,10,10,-2,泰安,1
2017-01-02,11,5,0,济南,1
2017-01-02,11,8,-2,潍坊,1
2017-01-02,11,7,1,威海,2
2017-01-02,11,8,2,青岛,3
2017-01-02,11,11,0,枣庄,2
2017-01-02,11,7,-1,淄博,2
2017-01-02,10,8,0,济宁,1
2017-01-02,11,7,-3,滨州,1
2017-01-02,11,5,-2,东营,1
2017-01-03,11,9,2,青岛,3
2017-01-03,11,12,2,济南,1
2017-01-03,11,7,-1,德州,1
2017-01-03,11,8,-2,枣庄,1
2017-01-03,11,10,-3,潍坊,1
2017-01-03,10,9,2,威海,1
2017-01-03,10,10,2,济宁,1
2017-01-03,11,10,1,烟台,1
2017-01-03,11,7,-3,滨州,0
2017-01-03,10,7,-1,泰安,1
2017-01-03,11,7,-2,东营,1
2017-01-03,11,11,-3,淄博,2
2017-01-03,11,10,3,日照,3
2017-01-04,11,4,-2,淄博,1
2017-01-04,11,7,3,威海,1
2017-01-04,10,5,-1,潍坊,1
2017-01-04,10,8,4,日照,4
2017-01-04,11,7,2,青岛,1
2017-01-04,10,7,2,烟台,2
2017-01-04,11,4,1,济南,1
2017-01-04,10,9,-1,泰安,2
2017-01-04,11,2,-2,德州,1
2017-01-04,11,4,-2,东营,1
2017-01-04,11,4,-3,滨州,2
2017-01-04,11,6,1,济宁,1
2017-01-04,10,9,1,枣庄,2
2017-01-05,10,8,0,烟台,2
2017-01-05,11,8,3,威海,2
2017-01-05,8,9,2,枣庄,2
2017-01-05,10,4,-2,潍坊,2
2017-01-05,8,6,3,济宁,0
2017-01-05,10,7,1,青岛,1
2017-01-05,9,9,3,日照,3
2017-01-05,11,4,-2,东营,1
2017-01-05,11,4,0,济南,1
2017-01-05,10,4,-3,滨州,1
2017-01-05,8,7,1,泰安,1
2017-01-05,11,4,-2,淄博,0
2017-01-05,11,2,-2,德州,1
2017-01-06,10,8,4,青岛,1
2017-01-06,10,8,2,烟台,2
2017-01-06,11,4,1,济南,1
2017-01-06,10,6,-2,东营,1
2017-01-06,9,9,4,枣庄,2
2017-01-06,10,6,-1,潍坊,1
2017-01-06,9,8,3,日照,3
2017-01-06,9,6,-2,淄博,1
2017-01-06,10,5,-2,滨州,1
2017-01-06,10,8,4,威海,1
2017-01-06,11,3,-2,德州,1
2017-01-06,9,8,1,泰安,1
2017-01-06,8,7,2,济宁,1
2017-01-07,8,7,4,青岛,1
2017-01-07,8,5,1,泰安,3
2017-01-07,8,5,0,东营,2
2017-01-07,8,4,0,济南,2
2017-01-07,9,5,0,德州,2
2017-01-07,7,5,2,潍坊,1
2017-01-07,8,7,2,威海,2
2017-01-07,7,7,2,枣庄,1
2017-01-07,8,6,2,烟台,1
2017-01-07,8,4,0,淄博,1
2017-01-07,7,7,4,日照,5
2017-01-07,8,5,-2,滨州,3
2017-01-07,8,5,1,济宁,1
2017-01-08,10,6,-3,济宁,1
2017-01-08,10,4,-1,东营,1
2017-01-08,10,7,-3,枣庄,2
2017-01-08,11,5,0,日照,1
2017-01-08,10,5,-4,泰安,1
2017-01-08,10,4,-4,滨州,1
2017-01-08,9,4,0,青岛,3
2017-01-08,10,5,-3,德州,2
2017-01-08,8,5,0,威海,4
2017-01-08,11,4,-3,济南,1
2017-01-08,10,4,-4,淄博,1
2017-01-08,9,3,-2,潍坊,2
2017-01-08,9,3,-1,烟台,2
2017-01-09,10,2,-3,烟台,1
2017-01-09,10,7,-2,枣庄,1
2017-01-09,11,4,-6,滨州,1
2017-01-09,11,4,-4,潍坊,1
2017-01-09,11,6,-1,日照,2
2017-01-09,11,5,-5,淄博,0
2017-01-09,10,3,-4,东营,1
2017-01-09,11,5,-3,济南,1
2017-01-09,11,4,-4,德州,1
2017-01-09,10,5,-2,青岛,2
2017-01-09,10,6,-3,泰安,1
2017-01-09,10,3,-3,威海,2
2017-01-09,10,6,-2,济宁,1
2017-01-10,11,3,-5,潍坊,0
2017-01-10,11,7,-3,枣庄,1
2017-01-10,11,3,-6,淄博,1
2017-01-10,11,6,-3,济宁,1
2017-01-10,10,1,-3,威海,2
2017-01-10,11,5,-2,青岛,3
2017-01-10,11,5,-3,日照,2
2017-01-10,11,5,-5,泰安,2
2017-01-10,11,3,-6,滨州,1
2017-01-10,11,3,-5,东营,1
2017-01-10,11,4,-3,济南,2
2017-01-10,11,4,-4,德州,1
2017-01-10,11,1,-3,烟台,2
2017-01-11,10,7,-3,潍坊,1
2017-01-11,11,6,0,日照,2
2017-01-11,10,7,-3,德州,2
2017-01-11,11,6,-5,滨州,1
2017-01-11,10,7,-1,枣庄,1
2017-01-11,10,5,-1,威海,2
2017-01-11,11,6,-3,泰安,1
2017-01-11,11,7,-2,济宁,1
2017-01-11,11,7,-4,淄博,1
2017-01-11,11,5,-3,烟台,2
2017-01-11,11,7,-3,东营,1
2017-01-11,11,6,-2,济南,2
2017-01-11,11,4,-1,青岛,2
2017-01-12,11,7,-2,济南,2
2017-01-12,11,6,-3,济宁,1
2017-01-12,11,4,-3,烟台,1
2017-01-12,11,6,-3,东营,0
2017-01-12,11,7,-3,泰安,1
2017-01-12,10,8,-3,枣庄,2
2017-01-12,11,6,-5,德州,1
2017-01-12,11,4,-2,威海,1
2017-01-12,11,6,-4,潍坊,0
2017-01-12,11,6,-5,淄博,1
2017-01-12,11,8,-1,日照,1
2017-01-12,11,6,-5,滨州,1
2017-01-12,11,6,-1,青岛,1
2017-01-13,11,4,-6,潍坊,2
2017-01-13,11,0,-4,威海,3
2017-01-13,10,1,-3,烟台,3
2017-01-13,11,5,-5,济南,3
2017-01-13,11,2,-6,东营,1
2017-01-13,11,3,-6,德州,1
2017-01-13,11,4,-5,济宁,1
2017-01-13,11,3,-2,青岛,4
2017-01-13,11,3,-7,淄博,1
2017-01-13,11,5,-3,日照,3
2017-01-13,11,2,-8,滨州,1
2017-01-13,11,7,-5,枣庄,1
2017-01-13,11,5,-6,泰安,2
2017-01-14,11,5,-4,济宁,0
2017-01-14,11,3,-7,淄博,2
2017-01-14,10,-1,-4,烟台,4
2017-01-14,9,-1,-4,威海,4
2017-01-14,11,3,-5,潍坊,2
2017-01-14,11,1,-5,东营,2
2017-01-14,11,5,-5,枣庄,1
2017-01-14,11,2,-5,青岛,3
2017-01-14,11,3,-5,济南,2
2017-01-14,11,3,-3,日照,3
2017-01-14,11,3,-8,滨州,2
2017-01-14,11,5,-7,泰安,2
2017-01-14,11,3,-7,德州,2
2017-01-15,11,3,-5,济南,1
2017-01-15,11,2,-6,滨州,2
2017-01-15,11,2,-3,日照,1
2017-01-15,11,4,-3,济宁,1
2017-01-15,11,2,-6,淄博,1
2017-01-15,11,4,-6,泰安,1
2017-01-15,11,2,-5,东营,1
2017-01-15,10,0,-3,威海,2
2017-01-15,10,0,-3,烟台,2
2017-01-15,11,4,-5,枣庄,1
2017-01-15,11,1,-4,青岛,1
2017-01-15,11,4,-4,德州,1
2017-01-15,11,1,-7,潍坊,1
2017-01-16,11,5,-3,德州,1
2017-01-16,10,4,-5,滨州,2
2017-01-16,11,5,-4,泰安,0
2017-01-16,11,3,-1,青岛,1
2017-01-16,11,2,-4,烟台,2
2017-01-16,11,3,-1,威海,2
2017-01-16,11,5,-1,济宁,1
2017-01-16,10,5,-2,济南,1
2017-01-16,11,4,-1,日照,1
2017-01-16,10,5,-3,淄博,1
2017-01-16,11,5,-2,枣庄,1
2017-01-16,10,4,-3,东营,1
2017-01-16,11,4,-4,潍坊,1
2017-01-17,9,5,-1,烟台,0
2017-01-17,11,7,-2,枣庄,1
2017-01-17,10,6,2,日照,1
2017-01-17,11,6,-3,德州,1
2017-01-17,10,6,-3,淄博,1
2017-01-17,10,6,-2,泰安,2
2017-01-17,11,6,-1,济宁,1
2017-01-17,10,4,0,威海,2
2017-01-17,10,6,-2,潍坊,1
2017-01-17,11,6,-2,济南,1
2017-01-17,10,4,-2,东营,1
2017-01-17,11,5,1,青岛,2
2017-01-17,10,5,-4,滨州,1
2017-01-18,10,4,-3,滨州,2
2017-01-18,10,7,0,枣庄,1
2017-01-18,10,5,-3,德州,1
2017-01-18,10,3,-1,威海,1
2017-01-18,10,6,0,济宁,0
2017-01-18,10,6,1,日照,2
2017-01-18,10,4,-2,潍坊,1
2017-01-18,10,5,-3,淄博,0
2017-01-18,10,4,-2,烟台,1
2017-01-18,10,6,-2,泰安,1
2017-01-18,10,3,-2,东营,2
2017-01-18,10,5,0,青岛,1
2017-01-18,10,6,-1,济南,1
2017-01-19,11,3,-7,潍坊,3
2017-01-19,10,4,-9,泰安,4
2017-01-19,10,2,-9,德州,2
2017-01-19,9,3,-9,淄博,3
2017-01-19,10,1,-9,滨州,4
2017-01-19,11,7,-6,日照,4
2017-01-19,11,3,-5,烟台,5
2017-01-19,11,3,-4,威海,3
2017-01-19,10,6,-7,济宁,2
2017-01-19,10,7,-6,枣庄,4
2017-01-19,11,5,-5,青岛,6
2017-01-19,10,4,-8,济南,4
2017-01-19,10,2,-7,东营,3
2017-01-20,11,-2,-9,滨州,0
2017-01-20,11,0,-8,德州,2
2017-01-20,11,-2,-5,威海,3
2017-01-20,10,1,-8,泰安,1
2017-01-20,11,1,-8,济南,1
2017-01-20,11,-3,-7,烟台,2
2017-01-20,11,-1,-8,淄博,0
2017-01-20,11,1,-5,枣庄,1
2017-01-20,11,0,-8,济宁,1
2017-01-20,11,0,-8,潍坊,1
2017-01-20,11,0,-6,日照,2
2017-01-20,11,-1,-7,东营,1
2017-01-20,11,-1,-5,青岛,3
2017-01-21,11,1,-7,东营,3
2017-01-21,11,2,-4,青岛,5
2017-01-21,10,5,-5,日照,4
2017-01-21,10,2,-9,滨州,2
2017-01-21,10,3,-7,潍坊,1
2017-01-21,11,5,-8,泰安,2
2017-01-21,9,1,-5,威海,3
2017-01-21,10,3,-9,淄博,0
2017-01-21,11,3,-8,济南,1
2017-01-21,11,6,-6,济宁,1
2017-01-21,10,5,-6,枣庄,1
2017-01-21,10,2,-8,烟台,3
2017-01-21,11,2,-8,德州,2
2017-01-22,11,1,-10,滨州,2
2017-01-22,11,1,-8,济南,2
2017-01-22,11,3,-5,日照,2
2017-01-22,11,4,-6,枣庄,1
2017-01-22,11,-2,-5,威海,3
2017-01-22,11,1,-8,潍坊,1
2017-01-22,11,0,-8,东营,1
2017-01-22,11,2,-7,德州,2
2017-01-22,11,-2,-7,烟台,3
2017-01-22,11,3,-6,济宁,1
2017-01-22,11,1,-9,淄博,2
2017-01-22,11,0,-6,青岛,4
2017-01-22,11,3,-8,泰安,2
2017-01-23,10,-1,-4,威海,2
2017-01-23,11,2,-5,东营,1
2017-01-23,10,0,-6,烟台,2
2017-01-23,10,6,-7,泰安,1
2017-01-23,11,1,-6,青岛,2
2017-01-23,11,6,-3,济宁,1
2017-01-23,11,4,-9,滨州,2
2017-01-23,11,3,-3,日照,2
2017-01-23,11,5,-4,济南,1
2017-01-23,11,5,-4,枣庄,1
2017-01-23,11,2,-9,潍坊,2
2017-01-23,11,5,-6,德州,1
2017-01-23,11,5,-7,淄博,1
2017-01-24,11,6,-3,滨州,2
2017-01-24,10,6,-1,济宁,1
2017-01-24,10,6,-2,济南,1
2017-01-24,11,4,-3,东营,1
2017-01-24,11,0,-3,威海,1
2017-01-24,10,7,-2,枣庄,2
2017-01-24,11,6,-6,淄博,1
2017-01-24,10,5,-4,德州,1
2017-01-24,11,5,-1,日照,1
2017-01-24,11,6,-5,潍坊,1
2017-01-24,11,4,0,青岛,2
2017-01-24,11,6,-5,泰安,1
2017-01-24,11,2,-5,烟台,1
2017-01-25,11,6,0,日照,1
2017-01-25,11,9,-1,济宁,1
2017-01-25,11,6,-2,烟台,2
2017-01-25,11,9,2,济南,2
2017-01-25,11,5,-1,威海,2
2017-01-25,11,8,-2,东营,1
2017-01-25,11,7,-4,潍坊,2
2017-01-25,10,8,-6,泰安,1
2017-01-25,11,8,-2,枣庄,1
2017-01-25,11,9,-2,淄博,2
2017-01-25,11,8,-2,滨州,1
2017-01-25,11,8,-4,德州,1
2017-01-25,11,6,2,青岛,2
2017-01-26,10,8,-1,青岛,4
2017-01-26,10,11,-4,德州,1
2017-01-26,9,10,-2,日照,2
2017-01-26,10,11,-5,滨州,2
2017-01-26,10,12,-3,潍坊,2
2017-01-26,10,13,-2,枣庄,1
2017-01-26,10,11,-3,东营,2
2017-01-26,10,12,-3,济南,4
2017-01-26,10,13,-1,济宁,2
2017-01-26,10,8,-3,威海,5
2017-01-26,10,12,-6,淄博,1
2017-01-26,10,8,-5,烟台,5
2017-01-26,10,12,-5,泰安,3
2017-01-27,11,4,0,日照,2
2017-01-27,11,3,-3,东营,1
2017-01-27,10,2,-2,威海,1
2017-01-27,11,6,-2,济南,2
2017-01-27,10,4,-4,滨州,2
2017-01-27,11,5,-5,德州,2
2017-01-27,10,6,-2,枣庄,1
2017-01-27,11,5,-4,淄博,1
2017-01-27,11,4,0,青岛,2
2017-01-27,11,7,-3,泰安,1
2017-01-27,11,5,-4,潍坊,1
2017-01-27,10,6,0,济宁,2
2017-01-27,10,3,-4,烟台,1
2017-01-28,10,6,3,青岛,3
2017-01-28,10,5,1,威海,2
2017-01-28,8,6,0,潍坊,1
2017-01-28,8,6,3,日照,2
2017-01-28,8,4,0,东营,1
2017-01-28,10,6,-1,烟台,1
2017-01-28,8,4,2,济宁,1
2017-01-28,8,4,-2,滨州,1
2017-01-28,11,4,-2,泰安,1
2017-01-28,10,4,1,枣庄,2
2017-01-28,8,5,-1,济南,1
2017-01-28,8,4,0,德州,1
2017-01-28,8,5,-1,淄博,0
2017-01-29,11,3,-7,泰安,2
2017-01-29,10,2,-8,德州,1
2017-01-29,11,3,-5,威海,4
2017-01-29,3,1,-9,淄博,4
2017-01-29,8,4,-5,枣庄,2
2017-01-29,9,1,-6,东营,2
2017-01-29,11,3,-3,日照,0
2017-01-29,8,2,-5,烟台,5
2017-01-29,9,1,-7,滨州,2
2017-01-29,11,1,-7,济南,2
2017-01-29,11,4,-4,青岛,5
2017-01-29,11,4,-5,济宁,1
2017-01-29,3,2,-5,潍坊,2
2017-01-30,11,1,-8,淄博,1
2017-01-30,11,0,-6,东营,1
2017-01-30,11,1,-6,济南,1
2017-01-30,11,2,-5,济宁,1
2017-01-30,11,1,-6,德州,1
2017-01-30,11,2,-5,泰安,1
2017-01-30,10,-3,-6,威海,2
2017-01-30,11,2,-4,日照,2
2017-01-30,10,-2,-7,烟台,2
2017-01-30,11,2,-4,枣庄,1
2017-01-30,11,1,-7,滨州,1
2017-01-30,11,0,-7,潍坊,1
2017-01-30,11,0,-5,青岛,4
2017-01-31,10,4,-5,潍坊,0
2017-01-31,10,4,-5,泰安,2
2017-01-31,10,3,-5,烟台,2
2017-01-31,11,4,-2,济宁,1
2017-01-31,10,4,-3,济南,2
2017-01-31,11,2,-3,青岛,1
2017-01-31,11,3,-4,日照,1
2017-01-31,10,2,-3,威海,1
2017-01-31,10,3,-3,枣庄,1
2017-01-31,11,4,-4,东营,1
2017-01-31,10,4,-6,淄博,0
2017-01-31,11,4,-4,德州,1
2017-01-31,10,4,-6,滨州,1
2017-02-01,11,0,-5,烟台,2
2017-02-01,11,4,-7,淄博,2
2017-02-01,11,7,-2,济宁,0
2017-02-01,11,5,-4,日照,3
2017-02-01,10,0,-4,威海,3
2017-02-01,11,2,-6,东营,1
2017-02-01,11,5,-4,济南,2
2017-02-01,10,5,-6,泰安,2
2017-02-01,11,3,-4,青岛,3
2017-02-01,11,2,-6,潍坊,1
2017-02-01,11,4,-6,滨州,2
2017-02-01,11,4,-5,德州,1
2017-02-01,11,6,-4,枣庄,2
2017-02-02,10,7,-3,济南,2
2017-02-02,10,6,-5,泰安,1
2017-02-02,11,3,-3,青岛,2
2017-02-02,11,5,-4,烟台,1
2017-02-02,10,7,-6,淄博,1
2017-02-02,11,7,-6,滨州,1
2017-02-02,11,5,-2,日照,1
2017-02-02,10,6,-3,枣庄,1
2017-02-02,10,6,-1,济宁,1
2017-02-02,11,7,-5,潍坊,1
2017-02-02,11,7,-5,东营,1
2017-02-02,10,7,-3,德州,1
2017-02-02,11,5,-2,威海,1
2017-02-03,9,5,1,枣庄,1
2017-02-03,10,7,1,威海,2
2017-02-03,10,9,-3,滨州,1
2017-02-03,10,6,2,青岛,1
2017-02-03,10,7,2,济宁,1
2017-02-03,10,8,-1,淄博,2
2017-02-03,10,9,1,德州,2
2017-02-03,11,8,0,烟台,1
2017-02-03,10,5,2,日照,2
2017-02-03,10,8,0,潍坊,0
2017-02-03,11,8,-1,东营,2
2017-02-03,10,9,2,济南,2
2017-02-03,9,8,0,泰安,1
2017-02-04,9,8,0,枣庄,1
2017-02-04,9,6,-1,东营,1
2017-02-04,10,10,-1,济宁,2
2017-02-04,10,8,-2,滨州,1
2017-02-04,11,6,2,青岛,2
2017-02-04,8,5,-1,威海,1
2017-02-04,8,4,0,烟台,1
2017-02-04,10,7,0,潍坊,0
2017-02-04,9,6,-1,德州,1
2017-02-04,9,7,2,日照,1
2017-02-04,9,8,-2,泰安,1
2017-02-04,10,9,0,济南,1
2017-02-04,10,8,-1,淄博,1
2017-02-05,11,8,-5,淄博,2
2017-02-05,11,10,-3,泰安,1
2017-02-05,11,10,0,济宁,1
2017-02-05,11,7,-3,潍坊,0
2017-02-05,11,11,0,枣庄,1
2017-02-05,11,5,-4,德州,1
2017-02-05,10,7,-1,青岛,2
2017-02-05,11,7,-2,济南,1
2017-02-05,11,9,-1,日照,3
2017-02-05,11,7,-2,东营,1
2017-02-05,10,4,-2,烟台,2
2017-02-05,11,8,-4,滨州,1
2017-02-05,10,4,-2,威海,4
2017-02-06,11,6,-6,淄博,2
2017-02-06,11,2,-4,东营,1
2017-02-06,10,6,-3,济南,2
2017-02-06,11,0,-3,烟台,3
2017-02-06,11,9,0,济宁,1
2017-02-06,11,8,-1,枣庄,2
2017-02-06,10,7,-4,泰安,3
2017-02-06,10,6,-4,德州,2
2017-02-06,11,5,-2,日照,3
2017-02-06,11,4,-2,青岛,3
2017-02-06,11,4,-6,滨州,2
2017-02-06,10,0,-2,威海,3
2017-02-06,11,3,-5,潍坊,2
2017-02-07,10,2,-3,东营,2
2017-02-07,10,4,-3,德州,1
2017-02-07,10,2,-1,烟台,2
2017-02-07,10,2,-2,枣庄,1
2017-02-07,11,2,-1,威海,2
2017-02-07,9,4,-3,泰安,1
2017-02-07,10,3,-5,淄博,2
2017-02-07,10,3,-4,滨州,2
2017-02-07,10,3,-2,济南,1
2017-02-07,10,4,-2,青岛,3
2017-02-07,10,3,-2,日照,1
2017-02-07,10,4,-1,济宁,1
2017-02-07,10,3,-4,潍坊,1
2017-02-08,10,3,-4,青岛,4
2017-02-08,9,2,-3,烟台,5
2017-02-08,9,3,-5,德州,1
2017-02-08,3,3,-3,日照,3
2017-02-08,3,3,-5,济宁,1
2017-02-08,9,3,-5,潍坊,1
2017-02-08,11,3,-5,枣庄,1
2017-02-08,10,0,-5,威海,4
2017-02-08,10,3,-6,淄博,2
2017-02-08,9,2,-4,东营,2
2017-02-08,9,3,-6,济南,2
2017-02-08,9,3,-6,泰安,3
2017-02-08,9,3,-7,滨州,2
2017-02-09,11,3,-7,泰安,2
2017-02-09,11,2,-7,淄博,2
2017-02-09,11,-2,-4,烟台,4
2017-02-09,11,1,-4,青岛,5
2017-02-09,11,3,-5,枣庄,2
2017-02-09,9,-2,-5,威海,5
2017-02-09,11,3,-5,济宁,2
2017-02-09,11,3,-6,济南,2
2017-02-09,11,2,-6,滨州,3
2017-02-09,11,3,-6,德州,2
2017-02-09,11,1,-6,潍坊,2
2017-02-09,10,2,-3,日照,2
2017-02-09,10,0,-5,东营,2
2017-02-10,11,3,-7,滨州,1
2017-02-10,11,4,-5,济南,1
2017-02-10,11,4,-7,泰安,1
2017-02-10,11,2,-6,潍坊,0
2017-02-10,11,3,-6,淄博,0
2017-02-10,10,0,-4,青岛,4
2017-02-10,11,5,-5,枣庄,1
2017-02-10,11,5,-6,德州,0
2017-02-10,9,-2,-5,烟台,2
2017-02-10,11,-2,-4,威海,4
2017-02-10,11,2,-5,东营,1
2017-02-10,11,5,-3,济宁,1
2017-02-10,11,3,-4,日照,2
2017-02-11,10,1,-4,威海,3
2017-02-11,11,6,-5,潍坊,1
2017-02-11,11,8,-2,济南,1
2017-02-11,11,9,-4,枣庄,2
2017-02-11,11,8,-3,淄博,1
2017-02-11,11,8,-3,德州,1
2017-02-11,11,1,-5,烟台,3
2017-02-11,11,7,-5,滨州,1
2017-02-11,11,7,-2,日照,1
2017-02-11,11,4,-2,青岛,2
2017-02-11,11,5,-4,东营,2
2017-02-11,11,9,-3,济宁,1
2017-02-11,11,8,-6,泰安,1
2017-02-12,11,6,-3,烟台,3
2017-02-12,11,12,-2,枣庄,1
2017-02-12,11,12,-1,济宁,1
2017-02-12,11,12,-3,滨州,0
2017-02-12,11,11,-3,泰安,1
2017-02-12,11,12,0,德州,0
2017-02-12,11,13,-2,淄博,1
2017-02-12,11,6,-1,威海,3
2017-02-12,11,10,-2,潍坊,2
2017-02-12,11,8,1,日照,1
2017-02-12,11,13,2,济南,2
2017-02-12,11,11,-1,东营,1
2017-02-12,11,6,2,青岛,3
2017-02-13,11,12,-4,潍坊,1
2017-02-13,11,12,-2,德州,2
2017-02-13,11,14,-2,泰安,2
2017-02-13,11,10,0,青岛,1
2017-02-13,11,7,-2,威海,2
2017-02-13,11,13,1,济南,2
2017-02-13,11,12,-4,滨州,2
2017-02-13,11,16,2,济宁,1
2017-02-13,11,10,-2,东营,2
2017-02-13,11,6,-2,烟台,1
2017-02-13,11,13,-3,淄博,2
2017-02-13,11,15,-1,枣庄,0
2017-02-13,11,11,1,日照,3
2017-02-14,10,15,4,济宁,2
2017-02-14,10,13,2,枣庄,1
2017-02-14,10,10,-3,滨州,1
2017-02-14,11,10,-2,东营,2
2017-02-14,11,14,6,济南,2
2017-02-14,10,7,3,日照,1
2017-02-14,10,13,3,泰安,2
2017-02-14,11,7,0,烟台,1
2017-02-14,11,10,-1,潍坊,3
2017-02-14,11,6,2,青岛,3
2017-02-14,11,5,2,威海,1
2017-02-14,10,14,-4,淄博,2
2017-02-14,10,14,0,德州,1
2017-02-15,10,15,0,泰安,1
2017-02-15,11,8,5,青岛,3
2017-02-15,11,12,5,威海,5
2017-02-15,11,15,4,枣庄,1
2017-02-15,10,11,5,日照,2
2017-02-15,10,17,6,淄博,4
2017-02-15,11,16,9,济南,4
2017-02-15,11,16,6,济宁,1
2017-02-15,11,17,4,东营,2
2017-02-15,10,17,4,滨州,1
2017-02-15,11,13,4,烟台,4
2017-02-15,11,17,4,德州,3
2017-02-15,11,16,5,潍坊,2
2017-02-16,10,14,-3,德州,2
2017-02-16,10,17,0,潍坊,4
2017-02-16,10,12,-1,威海,4
2017-02-16,10,17,2,枣庄,1
2017-02-16,11,17,1,济南,3
2017-02-16,11,13,0,烟台,4
2017-02-16,10,17,-2,淄博,3
2017-02-16,10,15,-1,东营,2
2017-02-16,10,14,2,日照,1
2017-02-16,10,9,1,青岛,3
2017-02-16,11,18,3,济宁,3
2017-02-16,10,16,-2,滨州,2
2017-02-16,10,17,0,泰安,3
2017-02-17,10,1,-4,威海,2
2017-02-17,10,4,-1,青岛,3
2017-02-17,10,8,-2,泰安,1
2017-02-17,10,6,-4,滨州,1
2017-02-17,10,6,-1,日照,1
2017-02-17,10,8,-1,枣庄,1
2017-02-17,10,5,-3,东营,2
2017-02-17,10,8,1,济宁,1
2017-02-17,10,6,-1,德州,1
2017-02-17,10,1,-5,烟台,1
2017-02-17,10,7,1,济南,2
2017-02-17,11,6,-2,淄博,1
2017-02-17,10,4,-3,潍坊,1
2017-02-18,11,12,0,潍坊,2
2017-02-18,10,7,-2,烟台,3
2017-02-18,11,6,-1,威海,4
2017-02-18,11,9,1,日照,2
2017-02-18,11,7,3,青岛,3
2017-02-18,11,14,1,淄博,2
2017-02-18,11,14,6,济南,2
2017-02-18,11,12,1,东营,1
2017-02-18,11,15,3,济宁,2
2017-02-18,11,13,0,德州,2
2017-02-18,11,13,1,枣庄,2
2017-02-18,10,12,0,泰安,1
2017-02-18,11,12,0,滨州,1
2017-02-19,10,19,2,泰安,4
2017-02-19,10,18,-2,滨州,3
2017-02-19,10,20,3,枣庄,1
2017-02-19,11,21,4,济宁,2
2017-02-19,10,18,0,济南,4
2017-02-19,10,19,-2,淄博,2
2017-02-19,10,11,-3,威海,4
2017-02-19,10,14,-1,德州,3
2017-02-19,10,10,0,青岛,3
