date,climate,max_temp,min_temp,site,wind
20160412,9,18,11,烟台,6
20160412,9,23,10,滨州,0
20160412,10,25,12,济宁,0
20160412,10,13,10,青岛,4
20160412,9,15,10,日照,5
20160412,10,24,12,泰安,4
20160412,9,21,11,德州,4
20160412,10,25,14,济南,4
20160412,9,16,10,威海,7
20160412,10,22,11,淄博,0
20160412,10,25,12,枣庄,0
20160412,9,24,9,潍坊,5
20160412,9,22,11,东营,4
20160413,11,20,11,青岛,4
20160413,10,20,10,威海,5
20160413,10,27,16,济宁,0
20160413,11,21,10,烟台,5
20160413,11,27,13,东营,4
20160413,11,27,13,滨州,0
20160413,10,23,13,日照,4
20160413,10,27,13,泰安,4
20160413,11,25,14,德州,0
20160413,11,28,14,济南,0
20160413,11,28,11,淄博,4
20160413,10,28,14,枣庄,0
20160413,11,28,11,潍坊,4
20160414,11,21,11,东营,4
20160414,11,27,12,泰安,4
20160414,11,23,11,淄博,0
20160414,11,18,10,威海,5
20160414,11,20,9,青岛,4
20160414,11,22,9,滨州,4
20160414,10,27,12,枣庄,0
20160414,11,25,12,德州,0
20160414,10,16,8,日照,4
20160414,10,23,11,潍坊,4
20160414,11,26,18,济南,4
20160414,10,27,14,济宁,0
20160414,11,17,9,烟台,4
20160415,8,27,14,德州,0
20160415,8,14,9,青岛,4
20160415,9,14,10,日照,4
20160415,9,29,15,淄博,4
20160415,9,29,17,济南,4
20160415,8,27,15,枣庄,0
20160415,8,23,11,烟台,5
20160415,8,27,14,泰安,4
20160415,9,21,10,威海,6
20160415,8,29,14,东营,5
20160415,8,28,12,潍坊,4
20160415,11,26,15,济宁,4
20160415,8,29,14,滨州,4
20160416,7,15,8,烟台,6
20160416,7,14,10,潍坊,4
20160416,8,15,9,滨州,4
20160416,7,13,10,日照,5
20160416,7,13,9,青岛,6
20160416,8,16,8,泰安,4
20160416,8,16,9,济宁,4
20160416,8,16,9,枣庄,4
20160416,8,15,8,淄博,4
20160416,8,14,9,东营,4
20160416,8,15,8,德州,4
20160416,7,15,9,威海,7
20160416,8,17,10,济南,4
20160417,10,21,9,德州,4
20160417,10,20,10,泰安,4
20160417,10,20,12,济宁,0
20160417,10,20,8,滨州,4
20160417,9,15,9,威海,6
20160417,10,18,10,青岛,5
20160417,10,20,11,济南,4
20160417,10,20,10,枣庄,0
20160417,11,20,10,淄博,0
20160417,11,17,9,烟台,6
20160417,10,20,11,东营,5
20160417,10,19,10,日照,5
20160417,10,20,11,潍坊,4
20160418,9,20,8,潍坊,5
20160418,10,19,10,东营,5
20160418,10,20,8,滨州,4
20160418,11,20,13,济宁,0
20160418,5,16,9,威海,7
20160418,10,19,9,青岛,5
20160418,11,21,11,济南,0
20160418,5,19,10,德州,4
20160418,10,21,7,淄博,4
20160418,10,21,10,枣庄,4
20160418,5,17,7,烟台,6
20160418,11,21,10,泰安,4
20160418,10,19,9,日照,5
20160419,9,23,13,东营,5
20160419,10,25,17,济南,4
20160419,8,23,14,德州,4
20160419,10,23,13,滨州,4
20160419,9,16,11,日照,5
20160419,9,24,14,济宁,0
20160419,10,20,11,烟台,4
20160419,9,24,14,枣庄,4
20160419,10,14,11,青岛,4
20160419,10,23,11,潍坊,4
20160419,9,25,13,淄博,4
20160419,10,19,10,威海,6
20160419,9,24,14,泰安,4
20160420,10,23,12,泰安,4
20160420,10,22,11,德州,0
20160420,9,18,9,威海,7
20160420,10,15,11,青岛,5
20160420,9,22,13,枣庄,4
20160420,10,18,9,烟台,6
20160420,10,22,10,潍坊,4
20160420,10,23,14,济宁,0
20160420,9,17,11,日照,4
20160420,10,23,9,滨州,0
20160420,9,24,11,淄博,0
20160420,10,23,11,东营,4
20160420,10,25,14,济南,0
20160421,10,29,13,滨州,4
20160421,11,29,13,淄博,4
20160421,10,19,12,青岛,4
20160421,10,27,15,枣庄,0
20160421,10,22,11,威海,5
20160421,11,24,11,烟台,5
20160421,11,29,15,德州,4
20160421,11,30,14,东营,4
20160421,10,28,14,济宁,0
20160421,10,24,14,日照,4
20160421,11,28,14,泰安,4
20160421,11,29,16,济南,4
20160421,11,29,13,潍坊,4
20160422,10,19,10,威海,5
20160422,10,26,15,枣庄,0
20160422,10,26,14,泰安,4
20160422,10,25,13,淄博,4
20160422,10,25,15,济南,4
20160422,9,26,18,济宁,0
20160422,11,23,11,青岛,4
20160422,10,23,13,东营,4
20160422,10,23,13,潍坊,4
20160422,10,24,12,日照,4
20160422,10,19,11,烟台,5
20160422,10,24,12,滨州,4
20160422,10,26,13,德州,4
20160423,9,23,14,济南,0
20160423,11,20,13,济宁,0
20160423,9,20,13,东营,4
20160423,9,21,12,德州,4
20160423,10,17,10,烟台,4
20160423,9,20,13,枣庄,0
20160423,10,19,11,威海,5
20160423,10,23,10,潍坊,4
20160423,10,23,12,滨州,4
20160423,10,16,10,日照,4
20160423,10,23,13,淄博,0
20160423,9,24,12,泰安,4
20160423,10,18,10,青岛,4
20160424,10,27,15,东营,4
20160424,10,22,12,威海,5
20160424,10,24,13,济宁,0
20160424,11,26,11,泰安,4
20160424,11,27,17,济南,4
20160424,11,27,16,德州,4
20160424,10,24,11,枣庄,4
20160424,10,27,14,滨州,4
20160424,11,22,12,烟台,4
20160424,11,27,15,淄博,4
20160424,10,18,11,日照,4
20160424,11,27,12,潍坊,4
20160424,11,18,11,青岛,4
20160425,10,27,11,潍坊,4
20160425,10,28,15,东营,4
20160425,11,25,14,威海,5
20160425,10,18,11,日照,4
20160425,10,28,14,滨州,4
20160425,10,28,17,济南,0
20160425,10,25,16,济宁,0
20160425,10,27,15,德州,4
20160425,10,26,16,泰安,4
20160425,10,17,12,青岛,4
20160425,10,24,14,枣庄,0
20160425,10,24,12,烟台,4
20160425,10,28,13,淄博,0
20160426,10,21,11,烟台,4
20160426,10,24,11,滨州,0
20160426,10,24,13,济南,0
20160426,9,21,12,济宁,0
20160426,9,24,12,德州,0
20160426,10,19,11,威海,5
20160426,9,20,12,泰安,4
20160426,10,24,10,淄博,4
20160426,10,16,12,日照,4
20160426,9,16,12,青岛,4
20160426,10,22,12,潍坊,4
20160426,9,21,13,东营,4
20160426,9,19,11,枣庄,0
20160427,10,17,12,青岛,4
20160427,9,21,11,滨州,4
20160427,9,23,12,淄博,4
20160427,9,22,13,德州,4
20160427,9,23,14,济南,0
20160427,10,18,11,威海,5
20160427,9,21,15,济宁,0
20160427,9,22,13,潍坊,4
20160427,10,21,13,枣庄,0
20160427,9,18,11,烟台,4
20160427,9,23,13,泰安,4
20160427,9,20,13,东营,4
20160427,10,18,12,日照,4
20160428,10,23,11,淄博,0
20160428,10,24,14,德州,0
20160428,10,24,11,滨州,0
20160428,10,23,12,青岛,4
20160428,10,18,10,烟台,5
20160428,9,23,15,济南,0
20160428,10,24,13,济宁,0
20160428,10,19,11,威海,5
20160428,10,23,11,日照,4
20160428,10,21,12,东营,4
20160428,10,22,10,潍坊,4
20160428,10,23,11,枣庄,4
20160428,10,24,10,泰安,4
20160429,11,28,18,德州,5
20160429,10,24,16,日照,4
20160429,11,28,19,淄博,5
20160429,11,28,17,滨州,5
20160429,11,29,20,济南,5
20160429,11,28,16,潍坊,4
20160429,11,27,16,泰安,4
20160429,11,28,17,济宁,4
20160429,11,19,15,青岛,4
20160429,11,27,16,枣庄,4
20160429,10,24,15,烟台,5
20160429,11,29,17,东营,5
20160429,10,24,15,威海,5
20160430,11,30,19,济宁,4
20160430,10,32,19,滨州,4
20160430,10,28,17,威海,7
20160430,11,32,23,济南,5
20160430,11,31,19,泰安,5
20160430,10,28,17,日照,4
20160430,10,32,22,德州,4
20160430,10,28,19,烟台,6
20160430,10,30,18,枣庄,4
20160430,10,21,15,青岛,5
20160430,10,32,20,东营,4
20160430,11,32,20,淄博,5
20160430,10,32,19,潍坊,4
20160501,10,31,16,烟台,6
20160501,5,29,19,枣庄,4
20160501,9,30,19,济宁,4
20160501,11,20,14,青岛,5
20160501,9,32,20,淄博,4
20160501,8,27,14,威海,7
20160501,10,32,22,济南,4
20160501,5,31,19,泰安,5
20160501,5,31,19,德州,5
20160501,5,32,19,滨州,4
20160501,5,27,16,日照,5
20160501,10,33,19,潍坊,4
20160501,5,32,19,东营,5
20160502,5,25,11,泰安,4
20160502,5,22,11,德州,4
20160502,5,26,13,济宁,4
20160502,5,26,13,潍坊,5
20160502,5,26,12,滨州,4
20160502,7,18,11,威海,7
20160502,5,28,12,淄博,4
20160502,5,23,12,烟台,6
20160502,5,25,13,枣庄,4
20160502,5,22,14,日照,4
20160502,5,18,13,青岛,5
20160502,5,26,13,东营,4
20160502,5,28,12,济南,4
20160503,10,24,13,东营,5
20160503,10,17,11,威海,7
20160503,11,16,10,烟台,7
20160503,11,25,13,枣庄,0
20160503,11,25,14,济宁,4
20160503,10,21,12,青岛,6
20160503,11,25,11,德州,4
20160503,11,25,13,济南,4
20160503,11,25,9,滨州,5
20160503,11,25,12,泰安,4
20160503,10,23,14,日照,6
20160503,9,25,12,潍坊,5
20160503,11,24,11,淄博,4
20160504,10,30,19,济宁,0
20160504,11,22,16,威海,5
20160504,10,29,18,滨州,4
20160504,10,22,14,烟台,4
20160504,11,30,18,淄博,4
20160504,11,29,17,枣庄,0
20160504,10,29,18,泰安,4
20160504,10,30,20,济南,4
20160504,10,23,16,青岛,4
20160504,10,26,16,日照,4
20160504,11,29,17,潍坊,4
20160504,10,29,16,德州,4
20160504,11,28,19,东营,4
20160505,5,24,12,烟台,6
20160505,5,29,14,潍坊,4
20160505,5,30,14,淄博,4
20160505,5,31,17,枣庄,4
20160505,5,27,16,东营,4
20160505,5,28,15,滨州,4
20160505,5,29,15,济南,4
20160505,5,30,15,泰安,4
20160505,5,20,15,青岛,5
20160505,9,30,14,德州,4
20160505,5,30,17,济宁,4
20160505,5,26,16,日照,4
20160505,5,22,13,威海,7
20160506,10,18,12,威海,6
20160506,10,24,13,泰安,4
20160506,10,19,12,烟台,5
20160506,11,24,15,济南,4
20160506,11,23,13,淄博,0
20160506,10,24,14,日照,5
20160506,10,23,13,滨州,4
20160506,11,27,15,枣庄,4
20160506,11,22,13,青岛,5
20160506,11,23,14,德州,4
20160506,10,25,16,济宁,4
20160506,10,23,14,东营,5
20160506,10,24,13,潍坊,5
20160507,10,22,13,东营,4
20160507,10,24,14,枣庄,0
20160507,11,24,12,滨州,0
20160507,10,19,12,威海,5
20160507,10,19,12,烟台,5
20160507,10,25,15,德州,4
20160507,10,25,16,泰安,4
20160507,11,24,13,淄博,0
20160507,10,23,14,青岛,4
20160507,10,24,14,潍坊,4
20160507,10,21,14,日照,4
20160507,10,25,17,济宁,0
20160507,10,24,16,济南,0
20160508,9,22,14,德州,4
20160508,9,18,13,日照,4
20160508,10,23,15,枣庄,0
20160508,10,21,13,威海,5
20160508,9,21,16,济宁,0
20160508,10,22,13,淄博,0
20160508,9,19,13,青岛,4
20160508,11,22,14,泰安,4
20160508,9,23,13,滨州,0
20160508,9,23,16,济南,0
20160508,10,21,14,烟台,4
20160508,9,23,14,东营,0
20160508,10,23,13,潍坊,4
20160509,10,17,11,日照,4
20160509,9,18,13,威海,5
20160509,10,18,12,烟台,4
20160509,9,20,13,德州,0
20160509,9,19,13,滨州,0
20160509,8,20,11,枣庄,0
20160509,10,18,12,淄博,0
20160509,10,20,13,泰安,4
20160509,10,17,12,青岛,4
20160509,10,19,13,济宁,0
20160509,9,20,11,潍坊,4
20160509,10,19,11,济南,0
20160509,10,19,13,东营,4
20160510,10,25,13,滨州,0
20160510,11,24,13,枣庄,0
20160510,10,20,14,日照,4
20160510,10,23,14,青岛,4
20160510,10,25,16,德州,0
20160510,10,25,14,东营,4
20160510,11,25,15,济南,0
20160510,10,24,12,潍坊,4
20160510,10,25,15,济宁,0
20160510,10,24,13,泰安,4
20160510,11,25,13,淄博,0
20160510,11,20,12,烟台,4
20160510,10,20,14,威海,5
20160511,10,28,16,烟台,4
20160511,10,31,22,济南,5
20160511,10,30,19,潍坊,4
20160511,11,30,20,济宁,4
20160511,11,21,15,青岛,4
20160511,9,30,20,滨州,4
20160511,10,29,19,泰安,5
20160511,10,29,18,枣庄,4
20160511,10,27,14,威海,5
20160511,10,25,16,日照,4
20160511,10,30,20,东营,4
20160511,10,30,20,淄博,5
20160511,10,30,20,德州,4
20160512,5,25,9,滨州,5
20160512,5,25,12,日照,5
20160512,5,25,11,济南,5
20160512,5,26,10,泰安,5
20160512,5,25,10,东营,5
20160512,5,28,9,潍坊,5
20160512,10,28,9,济宁,5
20160512,5,23,11,威海,7
20160512,5,27,10,淄博,5
20160512,5,29,12,枣庄,4
20160512,5,26,9,烟台,6
20160512,10,20,12,青岛,5
20160512,5,25,9,德州,5
20160513,8,24,13,德州,0
20160513,10,24,12,泰安,4
20160513,10,24,13,东营,4
20160513,10,24,13,淄博,0
20160513,10,21,13,青岛,4
20160513,10,23,12,滨州,0
20160513,10,24,14,济南,0
20160513,10,18,12,日照,5
20160513,10,20,13,威海,5
20160513,10,23,15,济宁,0
20160513,10,24,12,潍坊,4
20160513,11,20,12,烟台,4
20160513,10,22,12,枣庄,4
20160514,7,19,13,泰安,4
20160514,6,18,14,日照,4
20160514,7,21,11,威海,5
20160514,7,19,12,济南,0
20160514,7,16,10,德州,0
20160514,7,21,13,东营,4
20160514,6,22,11,烟台,4
20160514,6,23,14,枣庄,4
20160514,7,21,11,淄博,0
20160514,7,18,14,济宁,0
20160514,7,18,13,青岛,4
20160514,7,23,12,潍坊,4
20160514,7,19,11,滨州,0
20160515,10,21,9,淄博,0
20160515,8,18,11,潍坊,4
20160515,7,15,11,威海,6
20160515,9,21,9,滨州,4
20160515,9,21,11,济南,4
20160515,8,21,11,枣庄,5
20160515,9,20,11,东营,4
20160515,8,17,12,青岛,6
20160515,7,15,9,烟台,5
20160515,8,18,12,日照,5
20160515,9,22,10,济宁,4
20160515,9,21,10,德州,4
20160515,9,21,8,泰安,4
20160516,11,27,16,东营,4
20160516,11,28,18,济南,0
20160516,11,27,13,泰安,4
20160516,11,27,17,济宁,4
20160516,10,23,17,威海,5
20160516,10,24,15,日照,4
20160516,11,22,14,青岛,4
20160516,11,28,15,淄博,4
20160516,11,28,16,德州,4
20160516,11,26,17,烟台,6
20160516,11,26,14,枣庄,0
20160516,11,27,13,滨州,4
20160516,11,27,14,潍坊,4
20160517,10,28,14,泰安,4
20160517,11,28,17,威海,5
20160517,11,29,20,济南,4
20160517,11,30,14,淄博,4
20160517,10,30,15,潍坊,4
20160517,11,30,16,东营,4
20160517,10,28,18,济宁,4
20160517,11,30,18,烟台,5
20160517,10,29,17,德州,4
20160517,10,25,14,日照,4
20160517,11,30,15,滨州,4
20160517,11,22,14,青岛,4
20160517,11,28,14,枣庄,4
20160518,10,29,16,东营,4
20160518,11,26,17,威海,6
20160518,11,20,14,青岛,4
20160518,10,28,16,德州,4
20160518,10,27,14,泰安,4
20160518,10,20,13,日照,4
20160518,11,27,13,枣庄,4
20160518,11,27,13,潍坊,4
20160518,10,26,15,济宁,4
20160518,10,28,17,济南,4
20160518,10,28,13,滨州,0
20160518,10,28,12,淄博,4
20160518,11,26,15,烟台,5
20160519,10,25,16,威海,5
20160519,10,27,15,枣庄,4
20160519,10,28,12,潍坊,4
20160519,10,28,16,德州,0
20160519,10,29,13,滨州,0
20160519,10,20,14,日照,4
20160519,10,28,16,东营,4
20160519,11,22,14,青岛,4
20160519,10,28,15,泰安,4
20160519,10,27,16,济宁,4
20160519,10,29,16,济南,0
20160519,10,29,13,淄博,0
20160519,11,26,15,烟台,4
20160520,10,20,14,日照,4
20160520,10,27,17,济宁,0
20160520,10,28,16,济南,0
20160520,10,28,13,淄博,4
20160520,10,28,13,滨州,0
20160520,10,27,15,德州,4
20160520,10,22,15,青岛,4
20160520,10,28,15,东营,4
20160520,10,25,15,威海,5
20160520,11,26,15,烟台,4
20160520,10,26,17,枣庄,4
20160520,10,27,14,潍坊,4
20160520,10,27,15,泰安,4
20160521,10,28,15,德州,0
20160521,10,26,16,济宁,0
20160521,10,27,14,潍坊,4
20160521,10,25,15,威海,5
20160521,10,28,13,淄博,0
20160521,10,27,16,东营,4
20160521,10,23,15,青岛,4
20160521,11,28,13,滨州,0
20160521,10,27,15,泰安,4
20160521,10,28,16,济南,0
20160521,9,23,17,枣庄,4
20160521,10,20,14,日照,4
20160521,10,24,15,烟台,4
20160522,9,24,17,青岛,4
20160522,10,29,20,泰安,4
20160522,9,29,19,德州,4
20160522,10,21,17,日照,4
20160522,10,29,19,济宁,0
20160522,10,24,16,烟台,4
20160522,8,28,16,枣庄,0
20160522,10,29,19,济南,0
20160522,10,29,16,淄博,0
20160522,10,27,17,东营,4
20160522,10,28,16,潍坊,4
20160522,10,28,15,滨州,0
20160522,10,25,17,威海,5
20160523,9,22,16,枣庄,0
20160523,9,23,16,济宁,0
20160523,8,20,16,日照,4
20160523,9,24,14,德州,4
20160523,9,21,15,东营,4
20160523,10,22,14,滨州,0
20160523,5,20,13,烟台,4
20160523,8,20,16,青岛,4
20160523,8,21,14,潍坊,4
20160523,9,24,14,泰安,4
20160523,7,21,14,威海,5
20160523,9,22,13,淄博,0
20160523,9,22,15,济南,0
20160524,10,28,18,东营,4
20160524,10,28,16,潍坊,4
20160524,10,28,17,滨州,4
20160524,10,25,17,日照,4
20160524,11,29,18,济南,0
20160524,10,28,17,枣庄,0
20160524,9,28,19,济宁,0
20160524,10,28,16,淄博,4
20160524,10,28,17,泰安,4
20160524,10,23,16,威海,5
20160524,10,28,19,德州,4
20160524,10,25,16,烟台,5
20160524,10,25,17,青岛,4
20160525,10,27,15,烟台,5
20160525,10,28,18,日照,4
20160525,10,26,17,东营,4
20160525,9,27,17,威海,5
20160525,10,28,19,济南,0
20160525,10,29,18,泰安,4
20160525,10,26,17,德州,4
20160525,10,29,17,潍坊,4
20160525,10,24,18,青岛,4
20160525,10,27,15,淄博,0
20160525,11,30,18,济宁,0
20160525,10,26,15,滨州,4
20160525,10,29,18,枣庄,0
20160526,10,26,17,威海,5
20160526,10,27,18,青岛,4
20160526,10,28,16,德州,4
20160526,10,26,16,烟台,4
20160526,10,27,19,泰安,4
20160526,10,27,20,济宁,0
20160526,9,26,19,日照,4
20160526,10,29,17,东营,4
20160526,11,29,16,淄博,0
20160526,10,29,20,济南,0
20160526,10,28,18,潍坊,4
20160526,10,28,14,滨州,4
20160526,10,29,19,枣庄,0
20160527,10,27,17,烟台,4
20160527,8,22,18,济宁,0
20160527,11,22,18,日照,4
20160527,9,29,17,潍坊,4
20160527,7,22,16,枣庄,0
20160527,9,25,17,德州,4
20160527,8,23,17,济南,0
20160527,8,26,16,淄博,0
20160527,8,24,16,泰安,4
20160527,9,27,18,东营,4
20160527,10,22,18,青岛,4
20160527,10,27,17,威海,5
20160527,9,27,15,滨州,0
20160528,9,23,16,济南,0
20160528,9,23,15,淄博,0
20160528,8,21,14,泰安,4
20160528,8,22,16,潍坊,4
20160528,10,21,17,青岛,4
20160528,9,24,16,烟台,4
20160528,10,25,15,德州,0
20160528,8,23,17,威海,5
20160528,10,24,15,滨州,0
20160528,9,20,16,济宁,0
20160528,10,24,16,东营,4
20160528,10,20,14,枣庄,0
20160528,10,20,17,日照,4
20160529,11,29,20,德州,0
20160529,10,24,18,威海,5
20160529,11,30,19,济南,0
20160529,11,30,16,淄博,0
20160529,11,28,17,东营,4
20160529,10,29,17,泰安,4
20160529,10,22,16,青岛,4
20160529,10,23,17,日照,4
20160529,10,25,17,烟台,4
20160529,10,28,18,济宁,0
20160529,10,27,17,枣庄,0
20160529,10,29,16,滨州,0
20160529,11,30,17,潍坊,4
20160530,10,32,17,烟台,4
20160530,11,34,20,东营,4
20160530,11,33,20,淄博,4
20160530,10,29,18,威海,6
20160530,10,34,19,潍坊,4
20160530,10,30,20,泰安,4
20160530,10,34,22,德州,4
20160530,10,30,20,济宁,0
20160530,10,27,19,日照,4
20160530,10,34,24,济南,4
20160530,9,30,19,枣庄,0
20160530,11,23,17,青岛,4
20160530,11,34,18,滨州,4
20160531,11,28,20,济宁,0
20160531,9,30,19,泰安,4
20160531,10,30,17,德州,4
20160531,10,24,17,威海,5
20160531,10,31,20,济南,4
20160531,10,28,17,滨州,5
20160531,10,21,17,青岛,4
20160531,10,30,19,淄博,4
20160531,11,27,19,枣庄,0
20160531,10,23,17,烟台,6
20160531,9,24,17,日照,4
20160531,10,30,18,潍坊,4
20160531,11,27,18,东营,5
20160601,10,30,18,泰安,3
20160601,11,31,19,济宁,3
20160601,10,29,16,潍坊,3
20160601,10,29,16,德州,2
20160601,11,29,14,滨州,2
20160601,11,23,17,威海,3
20160601,11,28,17,东营,3
20160601,10,24,17,日照,2
20160601,11,30,18,济南,0
20160601,11,24,16,烟台,4
20160601,11,29,14,淄博,2
20160601,10,29,17,枣庄,2
20160601,10,25,17,青岛,3
20160602,10,29,18,滨州,2
20160602,10,30,21,济南,2
20160602,10,30,19,淄博,2
20160602,10,30,20,德州,1
20160602,11,30,17,潍坊,3
20160602,10,24,17,青岛,3
20160602,10,28,20,枣庄,1
20160602,11,28,18,烟台,1
20160602,10,29,19,东营,2
20160602,10,30,20,泰安,2
20160602,10,23,17,日照,2
20160602,11,26,18,威海,2
20160602,10,28,21,济宁,1
20160603,9,23,18,济宁,2
20160603,9,26,18,济南,2
20160603,10,26,16,潍坊,2
20160603,9,26,18,东营,2
20160603,10,21,16,日照,2
20160603,10,21,17,枣庄,1
20160603,9,24,16,泰安,1
20160603,10,21,16,青岛,2
20160603,10,27,18,威海,3
20160603,10,28,17,烟台,3
20160603,10,27,16,淄博,2
20160603,9,25,17,德州,2
20160603,10,28,17,滨州,1
20160604,10,27,17,枣庄,2
20160604,5,29,18,济南,3
20160604,9,28,18,东营,2
20160604,9,24,17,烟台,2
20160604,5,28,19,济宁,1
20160604,9,20,16,青岛,2
20160604,10,27,17,潍坊,3
20160604,9,29,17,淄博,3
20160604,5,29,17,泰安,3
20160604,5,28,18,德州,2
20160604,9,23,17,威海,3
20160604,9,29,18,滨州,2
20160604,9,20,16,日照,3
20160605,5,26,17,滨州,2
20160605,5,26,17,德州,3
20160605,10,24,17,烟台,0
20160605,7,22,17,泰安,1
20160605,11,26,18,枣庄,1
20160605,9,27,18,东营,2
20160605,10,24,18,威海,1
20160605,5,25,19,济宁,1
20160605,9,22,17,青岛,2
20160605,5,25,17,淄博,1
20160605,5,22,17,日照,3
20160605,10,26,17,潍坊,2
20160605,7,22,18,济南,0
20160606,5,27,18,潍坊,2
20160606,10,29,19,滨州,0
20160606,10,28,19,德州,1
20160606,9,23,16,烟台,2
20160606,10,26,17,泰安,1
20160606,9,21,17,日照,1
20160606,10,27,19,济南,2
20160606,9,26,17,枣庄,1
20160606,10,28,19,东营,1
20160606,10,28,17,淄博,1
20160606,9,21,17,青岛,2
20160606,9,26,19,济宁,0
20160606,9,23,18,威海,4
20160607,5,27,18,淄博,3
20160607,5,27,18,德州,1
20160607,9,25,18,烟台,3
20160607,5,28,18,滨州,2
20160607,11,28,19,泰安,2
20160607,5,29,19,潍坊,3
20160607,11,27,19,济南,1
20160607,9,28,20,济宁,1
20160607,9,22,18,日照,1
20160607,9,24,18,威海,1
20160607,5,26,18,东营,1
20160607,10,28,19,枣庄,1
20160607,11,23,18,青岛,2
20160608,11,30,19,东营,2
20160608,10,30,19,淄博,2
20160608,10,27,17,烟台,0
20160608,9,29,18,潍坊,2
20160608,10,25,18,威海,1
20160608,10,30,19,德州,1
20160608,10,27,19,枣庄,1
20160608,9,29,20,济宁,1
20160608,10,29,19,泰安,0
20160608,10,30,18,滨州,2
20160608,9,23,17,青岛,2
20160608,10,23,18,日照,1
20160608,10,30,20,济南,1
20160609,10,30,19,枣庄,2
20160609,11,28,19,烟台,3
20160609,10,22,18,青岛,2
20160609,11,30,21,济宁,2
20160609,10,29,19,威海,3
20160609,10,32,24,济南,4
20160609,10,33,23,德州,2
20160609,10,32,21,淄博,2
20160609,10,32,19,潍坊,3
20160609,10,31,20,泰安,1
20160609,10,32,20,滨州,2
20160609,10,33,22,东营,3
20160609,10,24,18,日照,2
20160610,9,23,19,日照,2
20160610,9,26,19,威海,4
20160610,5,31,23,济宁,1
20160610,5,31,20,泰安,1
20160610,5,33,22,东营,3
20160610,5,30,20,德州,2
20160610,9,33,20,潍坊,3
20160610,9,28,19,烟台,4
20160610,5,33,20,济南,3
20160610,5,33,20,滨州,2
20160610,5,33,21,淄博,3
20160610,9,21,18,青岛,3
20160610,10,30,21,枣庄,2
20160611,10,30,20,济南,2
20160611,10,29,20,东营,3
20160611,10,27,17,烟台,1
20160611,5,26,18,威海,2
20160611,10,30,18,滨州,2
20160611,9,31,22,枣庄,1
20160611,10,30,19,潍坊,3
20160611,9,30,22,济宁,1
20160611,10,30,19,德州,1
20160611,10,31,21,泰安,2
20160611,9,30,18,淄博,2
20160611,5,26,20,日照,1
20160611,10,22,18,青岛,2
20160612,10,31,19,滨州,2
20160612,10,31,19,淄博,2
20160612,11,31,18,潍坊,1
20160612,10,26,18,青岛,2
20160612,10,32,21,济南,2
20160612,10,25,17,烟台,0
20160612,10,31,20,德州,1
20160612,10,24,18,威海,1
20160612,10,28,20,枣庄,1
20160612,9,25,18,日照,0
20160612,10,31,20,泰安,1
20160612,10,29,19,东营,1
20160612,10,29,21,济宁,1
20160613,5,25,20,日照,2
20160613,11,24,18,青岛,2
20160613,9,27,20,威海,2
20160613,5,32,21,潍坊,2
20160613,7,32,20,济南,2
20160613,5,29,21,德州,2
20160613,9,29,19,烟台,2
20160613,5,32,20,淄博,3
20160613,5,29,21,泰安,4
20160613,6,31,21,滨州,1
20160613,6,31,21,东营,1
20160613,5,29,23,枣庄,2
20160613,5,30,23,济宁,2
20160614,5,28,17,滨州,2
20160614,7,28,20,潍坊,2
20160614,5,29,19,泰安,2
20160614,8,27,19,东营,2
20160614,5,26,19,枣庄,2
20160614,6,24,19,威海,1
20160614,5,22,17,烟台,2
20160614,5,27,18,德州,1
20160614,5,27,20,日照,3
20160614,5,29,18,济南,2
20160614,6,21,19,青岛,2
20160614,5,28,18,淄博,2
20160614,5,29,20,济宁,2
20160615,9,26,18,日照,3
20160615,10,25,18,青岛,4
20160615,10,26,17,淄博,0
20160615,5,23,17,烟台,3
20160615,9,25,17,滨州,1
20160615,9,25,19,东营,0
20160615,5,24,18,威海,3
20160615,10,26,17,枣庄,1
20160615,10,28,19,德州,1
20160615,10,26,17,济宁,1
20160615,9,26,18,济南,2
20160615,9,27,17,泰安,0
20160615,9,25,18,潍坊,1
20160616,11,29,21,烟台,2
20160616,11,32,23,潍坊,1
20160616,11,33,24,德州,2
20160616,11,31,21,枣庄,1
20160616,11,33,23,济宁,1
20160616,11,32,21,泰安,1
20160616,11,32,23,东营,2
20160616,10,29,21,日照,2
20160616,11,33,21,滨州,1
20160616,11,28,22,威海,4
20160616,11,27,20,青岛,3
20160616,11,33,23,淄博,2
20160616,11,33,25,济南,2
20160617,10,28,20,青岛,4
20160617,10,35,22,滨州,2
20160617,10,34,22,泰安,2
20160617,11,35,23,东营,2
20160617,10,33,22,烟台,3
20160617,10,35,23,淄博,1
20160617,10,34,22,枣庄,2
20160617,11,35,23,济宁,1
20160617,11,35,27,济南,2
20160617,11,36,25,潍坊,2
20160617,11,33,24,威海,5
20160617,10,35,25,德州,2
20160617,10,31,23,日照,3
20160618,10,33,23,东营,2
20160618,10,34,23,德州,1
20160618,11,34,24,济宁,1
20160618,10,34,23,泰安,1
20160618,11,35,24,济南,2
20160618,10,29,21,威海,3
20160618,10,32,22,烟台,3
20160618,10,25,20,青岛,2
20160618,10,35,23,淄博,2
20160618,10,34,22,枣庄,1
20160618,10,34,23,潍坊,3
20160618,10,28,22,日照,2
20160618,10,34,23,滨州,2
20160619,10,35,24,潍坊,2
20160619,10,30,22,烟台,1
